Employee_ID,Age,Experience,Monthly_Bonus,Department,Education,Promoted
50542,30.0,0.0,6404.0,AI,Bachelor,1
50543,50.0,25.0,6187.0,Web,Bachelor,0
50544,26.0,1.0,5705.0,Web,Master,0
50545,51.0,25.0,2624.0,Data,Bachelor,0
50546,27.0,6.0,12751.0,Software,Bachelor,0
50547,37.0,11.0,10478.0,Web,Bachelor,0
50548,38.0,16.0,6170.0,Data,Bachelor,0
50549,27.0,0.0,5696.0,Software,Bachelor,0
50550,36.0,7.0,11891.0,Web,Bachelor,0
50551,58.0,28.0,10515.0,,Master,0
50552,46.0,16.0,6720.0,AI,Master,0
50553,55.0,30.0,7126.0,AI,Bachelor,0
50554,50.0,19.0,9417.0,Software,Bachelor,0
50555,56.0,30.0,9518.0,Data,Master,0
50556,31.0,8.0,8248.0,Web,Master,0
50557,41.0,12.0,8984.0,Software,Master,1
50558,28.0,7.0,7188.0,Cloud,Bachelor,0
50559,34.0,8.0,4525.0,Web,Master,0
50560,32.0,5.0,9264.0,Web,Bachelor,0
50561,53.0,30.0,10124.0,Cloud,Bachelor,0
50562,35.0,12.0,8320.0,Web,Master,0
50563,34.0,9.0,6523.0,Data,Master,0
50564,31.0,9.0,6274.0,AI,Bachelor,0
50565,45.0,15.0,6431.0,AI,Master,0
50566,31.0,8.0,10323.0,Data,PhD,0
50567,48.0,17.0,7432.0,Cloud,Bachelor,1
50568,58.0,30.0,12115.0,Software,Master,0
50569,37.0,16.0,7576.0,Data,Bachelor,0
50570,24.0,0.0,4805.0,,Master,0
50571,44.0,14.0,9732.0,AI,Bachelor,0
50572,53.0,30.0,7827.0,AI,Master,1
50573,57.0,30.0,4138.0,Web,Master,1
50574,39.0,9.0,9532.0,Data,Bachelor,0
50575,25.0,0.0,9706.0,AI,Bachelor,0
50576,43.0,17.0,11866.0,Web,Master,1
50577,24.0,2.0,9480.0,Software,,0
50578,53.0,25.0,6380.0,Cloud,Bachelor,0
50579,23.0,0.0,9333.0,Data,Bachelor,0
50580,39.0,11.0,6171.0,Software,Bachelor,0
50581,56.0,30.0,10893.0,AI,Bachelor,0
50582,55.0,30.0,12454.0,Web,Bachelor,0
50583,56.0,29.0,8033.0,Web,Bachelor,1
50584,31.0,8.0,2562.0,Software,Master,0
50585,48.0,18.0,7933.0,Software,,0
50586,47.0,24.0,8823.0,Software,Bachelor,1
50587,36.0,8.0,8827.0,Software,Bachelor,0
50588,23.0,0.0,5507.0,Cloud,Master,0
50589,50.0,29.0,11561.0,Cloud,Bachelor,0
50590,38.0,14.0,11572.0,Web,Bachelor,0
50591,24.0,0.0,2000.0,Software,Master,0
50592,29.0,0.0,8278.0,Web,Bachelor,1
50593,21.0,0.0,10479.0,Data,Bachelor,0
50594,52.0,25.0,11019.0,Cloud,Bachelor,0
50595,31.0,4.0,9170.0,Software,Bachelor,0
50596,53.0,22.0,10985.0,Web,Master,0
50597,27.0,0.0,5751.0,Web,Bachelor,0
50598,55.0,26.0,5656.0,Web,Bachelor,0
50599,53.0,25.0,6503.0,Data,Master,1
50600,42.0,11.0,9793.0,AI,Master,0
50601,24.0,0.0,11665.0,Data,Bachelor,0
50602,37.0,13.0,7880.0,Web,Bachelor,0
50603,38.0,12.0,7643.0,AI,Bachelor,0
50604,39.0,10.0,8577.0,Software,Bachelor,0
50605,57.0,30.0,5969.0,Software,Bachelor,1
50606,47.0,26.0,8958.0,Software,Bachelor,0
50607,50.0,19.0,8812.0,Software,Master,1
50608,55.0,26.0,10153.0,AI,Bachelor,1
50609,59.0,30.0,6671.0,Web,PhD,1
50610,33.0,6.0,10528.0,Software,Bachelor,0
50611,32.0,7.0,7715.0,AI,Master,0
50612,59.0,30.0,6846.0,Web,Bachelor,1
50613,25.0,0.0,5349.0,Web,Bachelor,0
50614,40.0,9.0,10243.0,Web,Bachelor,0
50615,42.0,14.0,7749.0,Software,Master,0
50616,44.0,17.0,7975.0,Web,Bachelor,0
50617,22.0,1.0,8238.0,Data,Bachelor,0
50618,22.0,1.0,3326.0,Web,Master,0
50619,51.0,25.0,8058.0,Data,Bachelor,1
50620,29.0,4.0,7734.0,Web,Bachelor,0
50621,32.0,11.0,11337.0,Cloud,Bachelor,1
50622,45.0,19.0,10176.0,Data,,0
50623,31.0,8.0,9773.0,Web,Bachelor,0
50624,51.0,26.0,14507.0,Software,Master,0
50625,54.0,30.0,7107.0,AI,Master,0
50626,33.0,10.0,6070.0,AI,Master,0
50627,37.0,8.0,7890.0,Data,Bachelor,0
50628,43.0,17.0,6406.0,Data,Master,0
50629,42.0,18.0,5845.0,AI,Master,1
50630,28.0,5.0,14668.0,Cloud,PhD,0
50631,44.0,16.0,13324.0,Data,Master,0
50632,24.0,0.0,7876.0,Data,Master,0
50633,55.0,30.0,7269.0,AI,Bachelor,0
50634,46.0,15.0,4191.0,AI,Master,0
50635,36.0,12.0,8513.0,AI,Master,0
50636,43.0,18.0,6412.0,Data,Bachelor,0
50637,51.0,26.0,4686.0,Cloud,PhD,0
50638,45.0,17.0,7717.0,Data,Master,0
50639,60.0,,7639.0,Data,Bachelor,0
50640,25.0,1.0,6518.0,AI,Bachelor,0
50641,30.0,3.0,3734.0,Data,Master,0
50642,37.0,16.0,9088.0,Data,Master,0
50643,34.0,6.0,5584.0,AI,Bachelor,0
50644,45.0,16.0,5096.0,Web,Bachelor,0
50645,52.0,27.0,10066.0,Data,Master,0
50646,57.0,30.0,3569.0,AI,Bachelor,0
50647,56.0,26.0,5621.0,Data,Bachelor,0
50648,28.0,6.0,9362.0,Software,Bachelor,0
50649,33.0,5.0,9559.0,AI,Bachelor,0
50650,54.0,24.0,8238.0,Web,Bachelor,0
50651,59.0,30.0,3170.0,Web,,0
50652,52.0,24.0,5923.0,Web,Bachelor,0
50653,55.0,25.0,8889.0,Software,Master,0
50654,23.0,0.0,5069.0,AI,Bachelor,0
50655,21.0,0.0,4154.0,Data,Master,0
50656,48.0,22.0,5852.0,Web,Bachelor,0
50657,33.0,9.0,4743.0,AI,Master,0
50658,57.0,30.0,8013.0,Software,Bachelor,0
50659,,0.0,5481.0,Data,Bachelor,0
50660,44.0,17.0,7180.0,Cloud,,0
50661,58.0,28.0,6166.0,AI,Master,0
50662,38.0,8.0,11102.0,Data,Bachelor,0
50663,54.0,29.0,10465.0,,Bachelor,1
50664,48.0,25.0,6844.0,Data,Master,1
50665,43.0,22.0,3298.0,Cloud,Master,0
50666,38.0,14.0,9174.0,AI,Master,1
50667,23.0,2.0,13388.0,Software,Bachelor,1
50668,42.0,16.0,6906.0,Data,Master,0
50669,30.0,1.0,6774.0,AI,Bachelor,0
50670,49.0,28.0,4844.0,Software,Bachelor,0
50671,21.0,0.0,11012.0,Web,Master,0
50672,33.0,5.0,10375.0,Data,Bachelor,0
50673,43.0,19.0,8721.0,Data,Master,1
50674,29.0,6.0,13268.0,,Bachelor,0
50675,22.0,0.0,3562.0,AI,Master,0
50676,34.0,11.0,2000.0,Software,Master,0
50677,36.0,6.0,10851.0,AI,Master,0
50678,28.0,2.0,8982.0,AI,Bachelor,0
50679,26.0,2.0,9067.0,Data,Bachelor,0
50680,55.0,25.0,8988.0,Software,PhD,1
50681,35.0,11.0,6808.0,Software,Master,0
50682,37.0,11.0,2823.0,Software,Bachelor,0
50683,57.0,30.0,6134.0,Web,Bachelor,0
50684,22.0,0.0,9263.0,Data,Bachelor,0
50685,41.0,17.0,11540.0,Data,Bachelor,0
50686,49.0,27.0,7364.0,Data,Bachelor,0
50687,33.0,,12032.0,Web,Bachelor,0
50688,56.0,27.0,8560.0,AI,Bachelor,1
50689,56.0,27.0,4719.0,Web,Master,0
50690,51.0,23.0,5348.0,Software,Bachelor,0
50691,44.0,21.0,2000.0,Cloud,Bachelor,0
50692,49.0,21.0,9123.0,AI,Bachelor,0
50693,52.0,25.0,5964.0,Data,Bachelor,0
50694,33.0,12.0,7055.0,Cloud,Master,0
50695,32.0,11.0,12297.0,Software,Master,0
50696,30.0,4.0,2000.0,Software,Master,0
50697,25.0,0.0,4612.0,Data,Bachelor,0
50698,47.0,23.0,6317.0,AI,Bachelor,0
50699,33.0,8.0,5820.0,Cloud,Master,0
50700,38.0,7.0,11594.0,Software,Master,0
50701,55.0,24.0,10813.0,Web,Master,1
50702,22.0,0.0,8966.0,Data,Bachelor,0
50703,35.0,7.0,7079.0,Web,Master,0
50704,23.0,0.0,8111.0,,Master,1
50705,41.0,14.0,5822.0,Software,Master,0
50706,40.0,11.0,10968.0,Data,Master,0
50707,41.0,15.0,11539.0,Software,Bachelor,1
50708,44.0,15.0,10771.0,Software,Bachelor,0
50709,39.0,18.0,4571.0,Data,Bachelor,0
50710,38.0,7.0,10092.0,Web,Master,0
50711,29.0,4.0,7445.0,AI,Master,0
50712,57.0,30.0,12970.0,AI,Master,1
50713,57.0,30.0,10739.0,Data,Bachelor,1
50714,22.0,0.0,7934.0,Web,Master,0
50715,38.0,9.0,5822.0,AI,Bachelor,0
50716,39.0,9.0,8610.0,Software,Master,0
50717,36.0,13.0,5884.0,Software,Bachelor,0
50718,27.0,1.0,,Data,Master,1
50719,53.0,30.0,9473.0,Cloud,Bachelor,0
50720,50.0,20.0,7593.0,AI,PhD,1
50721,27.0,5.0,7270.0,Cloud,Bachelor,0
50722,28.0,5.0,2700.0,Cloud,Master,0
50723,40.0,14.0,2837.0,Web,Master,0
50724,31.0,0.0,3424.0,Data,Master,0
50725,51.0,24.0,3117.0,Data,PhD,0
50726,44.0,20.0,9272.0,Web,Bachelor,0
50727,40.0,19.0,9676.0,Data,Bachelor,0
50728,52.0,30.0,7541.0,Data,Bachelor,0
50729,21.0,0.0,2886.0,Web,Bachelor,0
50730,24.0,1.0,4929.0,Cloud,Bachelor,0
50731,28.0,5.0,6947.0,Data,Bachelor,0
50732,35.0,10.0,7474.0,Data,Master,1
50733,58.0,30.0,6876.0,Web,Master,1
50734,47.0,18.0,15147.0,AI,Bachelor,0
50735,29.0,,8395.0,Data,Master,0
50736,33.0,3.0,10470.0,Data,Master,0
50737,51.0,30.0,13329.0,Web,Bachelor,1
50738,24.0,1.0,3483.0,Cloud,Bachelor,0
50739,50.0,27.0,3269.0,Data,Master,0
50740,43.0,14.0,9757.0,Web,Bachelor,0
50741,24.0,1.0,4395.0,Web,Bachelor,0
50742,39.0,10.0,9379.0,AI,Bachelor,0
50743,25.0,0.0,10920.0,Web,Bachelor,0
50744,26.0,0.0,6476.0,Web,Bachelor,0
50745,25.0,0.0,8202.0,Software,Bachelor,0
50746,43.0,19.0,7963.0,Cloud,Bachelor,0
50747,45.0,15.0,12311.0,Software,Master,0
50748,41.0,15.0,7783.0,,Bachelor,0
50749,43.0,19.0,7251.0,Data,Master,0
50750,34.0,8.0,8637.0,AI,Bachelor,0
50751,46.0,18.0,8145.0,Data,Bachelor,0
50752,44.0,13.0,8067.0,Software,Bachelor,0
50753,31.0,,7793.0,Web,Master,0
50754,59.0,30.0,12110.0,Software,PhD,1
50755,55.0,28.0,6296.0,Software,Bachelor,0
50756,22.0,0.0,8463.0,Data,Master,0
50757,59.0,30.0,7261.0,,Bachelor,0
50758,52.0,28.0,9001.0,Cloud,Master,0
50759,42.0,13.0,2593.0,Software,Master,0
50760,58.0,30.0,10693.0,AI,Master,1
50761,55.0,30.0,5829.0,AI,Bachelor,0
50762,57.0,29.0,8126.0,Web,Master,1
50763,53.0,28.0,14707.0,Data,Master,1
50764,29.0,8.0,4416.0,Data,Bachelor,0
50765,24.0,0.0,8688.0,Web,Master,0
50766,26.0,0.0,6739.0,Cloud,Bachelor,0
50767,34.0,8.0,7087.0,,Master,0
50768,55.0,26.0,6980.0,Software,Bachelor,0
50769,56.0,28.0,6763.0,AI,Master,0
50770,43.0,12.0,12713.0,Web,Bachelor,1
50771,36.0,9.0,5508.0,AI,Bachelor,0
50772,47.0,24.0,13411.0,Web,Bachelor,1
50773,,18.0,8980.0,Data,Bachelor,0
50774,39.0,15.0,5434.0,Web,Master,0
50775,41.0,15.0,3601.0,Web,Bachelor,0
50776,41.0,11.0,10810.0,AI,Bachelor,1
50777,43.0,17.0,7945.0,AI,Master,0
50778,45.0,23.0,10434.0,AI,Master,0
50779,60.0,29.0,13409.0,Cloud,Bachelor,0
50780,43.0,18.0,5791.0,Web,Bachelor,0
50781,24.0,2.0,7038.0,Data,Bachelor,0
50782,55.0,30.0,7081.0,AI,Bachelor,1
50783,40.0,15.0,3936.0,AI,Master,0
50784,44.0,14.0,7561.0,Web,Bachelor,0
50785,24.0,0.0,3935.0,AI,Master,0
50786,27.0,3.0,5580.0,AI,Bachelor,0
50787,27.0,0.0,5838.0,Web,Bachelor,0
50788,60.0,30.0,5726.0,AI,PhD,1
50789,28.0,5.0,7879.0,Data,Bachelor,0
50790,27.0,6.0,10730.0,Cloud,Bachelor,0
50791,47.0,,8713.0,Data,Bachelor,0
50792,54.0,26.0,2000.0,Data,,1
50793,60.0,30.0,10787.0,Web,Master,0
50794,25.0,0.0,6499.0,Data,Master,0
50795,42.0,18.0,5861.0,AI,Master,0
50796,36.0,14.0,10043.0,AI,Master,1
50797,48.0,21.0,4503.0,Web,Bachelor,0
50798,23.0,0.0,4899.0,AI,PhD,0
50799,25.0,0.0,7043.0,Data,Master,0
50800,50.0,21.0,11740.0,Cloud,Bachelor,0
50801,31.0,10.0,7809.0,AI,Bachelor,0
50802,33.0,3.0,11264.0,AI,Bachelor,0
50803,35.0,10.0,8386.0,Data,Bachelor,0
50804,37.0,8.0,8567.0,Web,Master,0
50805,23.0,0.0,5295.0,Cloud,Master,0
50806,28.0,4.0,7243.0,Data,Master,0
50807,41.0,10.0,5726.0,Web,Bachelor,0
50808,40.0,12.0,6869.0,Data,Master,0
50809,30.0,0.0,10606.0,Data,PhD,0
50810,49.0,23.0,9514.0,Web,Master,1
50811,60.0,30.0,8231.0,AI,Bachelor,0
50812,44.0,13.0,10267.0,Data,Bachelor,0
50813,51.0,24.0,5409.0,Software,Bachelor,1
50814,56.0,30.0,15467.0,AI,Bachelor,1
50815,53.0,23.0,12209.0,Software,Master,0
50816,23.0,0.0,8662.0,Web,Master,0
50817,41.0,,7331.0,Cloud,Bachelor,0
50818,42.0,21.0,8965.0,Data,Bachelor,0
50819,40.0,16.0,6434.0,Web,Master,1
50820,30.0,8.0,6895.0,Web,PhD,0
50821,44.0,19.0,4840.0,Software,Bachelor,0
50822,37.0,11.0,7202.0,Web,Bachelor,0
50823,,5.0,7338.0,AI,Bachelor,0
50824,41.0,15.0,12940.0,Software,Master,0
50825,24.0,3.0,8715.0,Software,,0
50826,30.0,6.0,4627.0,Data,Master,0
50827,58.0,30.0,6604.0,Data,Bachelor,0
50828,52.0,29.0,9234.0,Software,Master,0
50829,53.0,26.0,9561.0,Data,Bachelor,0
50830,41.0,15.0,,Cloud,Bachelor,0
50831,56.0,30.0,12351.0,Web,Master,0
50832,24.0,0.0,9648.0,Software,Bachelor,0
50833,26.0,2.0,8070.0,Web,PhD,0
50834,29.0,0.0,4344.0,Software,Bachelor,0
50835,29.0,3.0,10278.0,Data,Master,0
50836,31.0,0.0,8241.0,Web,,0
50837,57.0,30.0,6955.0,Software,Bachelor,0
50838,31.0,3.0,6633.0,Cloud,Bachelor,0
50839,55.0,30.0,10072.0,Cloud,Bachelor,0
50840,48.0,21.0,9890.0,Cloud,Bachelor,0
50841,40.0,10.0,5595.0,Cloud,Bachelor,0
50842,54.0,27.0,13325.0,,Master,1
50843,38.0,11.0,9413.0,Web,Bachelor,0
50844,52.0,21.0,3247.0,Cloud,Bachelor,0
50845,22.0,1.0,14761.0,Software,Bachelor,0
50846,35.0,5.0,8043.0,Web,Bachelor,0
50847,23.0,0.0,6508.0,Cloud,Bachelor,0
50848,32.0,11.0,6796.0,Web,Bachelor,0
50849,49.0,20.0,10661.0,Web,Bachelor,1
50850,40.0,16.0,6243.0,Software,Master,0
50851,35.0,10.0,7169.0,AI,Bachelor,0
50852,58.0,30.0,2196.0,Software,Bachelor,1
50853,42.0,19.0,8077.0,,Master,0
50854,34.0,11.0,7030.0,AI,Bachelor,0
50855,27.0,0.0,7377.0,Data,Master,0
50856,58.0,29.0,11915.0,Data,Bachelor,0
50857,31.0,1.0,8371.0,AI,Bachelor,0
50858,38.0,16.0,8171.0,Software,Bachelor,0
50859,30.0,3.0,7492.0,Software,PhD,0
50860,56.0,30.0,7028.0,AI,Master,0
50861,47.0,21.0,7158.0,Data,Master,0
50862,59.0,30.0,12167.0,Cloud,Bachelor,1
50863,36.0,5.0,11971.0,Web,Bachelor,0
50864,26.0,0.0,7913.0,Data,Master,0
50865,58.0,30.0,9746.0,Data,Bachelor,1
50866,35.0,8.0,12986.0,Software,Bachelor,0
50867,35.0,10.0,9194.0,Web,Bachelor,0
50868,34.0,12.0,7884.0,AI,PhD,0
50869,56.0,30.0,8518.0,Web,Master,0
50870,48.0,17.0,5372.0,Cloud,Bachelor,0
50871,60.0,30.0,10426.0,Data,Bachelor,0
50872,48.0,21.0,5737.0,Data,Bachelor,0
50873,40.0,15.0,4321.0,Data,Master,0
50874,39.0,16.0,10893.0,Data,Master,0
50875,29.0,6.0,3810.0,AI,Bachelor,0
50876,21.0,0.0,6461.0,Web,Bachelor,0
50877,56.0,28.0,3364.0,AI,Bachelor,0
50878,25.0,0.0,3098.0,Web,Master,0
50879,36.0,5.0,10431.0,Web,Bachelor,0
50880,44.0,22.0,4327.0,Software,Bachelor,1
50881,39.0,12.0,9990.0,Software,Master,0
50882,46.0,21.0,5870.0,AI,Bachelor,0
50883,53.0,30.0,6948.0,AI,Bachelor,0
50884,49.0,27.0,8629.0,Data,Master,0
50885,21.0,0.0,11813.0,Web,Master,1
50886,35.0,11.0,8830.0,AI,Bachelor,0
50887,31.0,9.0,5582.0,Data,Bachelor,0
50888,22.0,1.0,9554.0,Web,Bachelor,0
50889,60.0,30.0,10253.0,Software,Master,1
50890,34.0,8.0,12075.0,AI,Master,0
50891,26.0,2.0,6758.0,AI,Bachelor,0
50892,33.0,12.0,6209.0,Web,Bachelor,0
50893,55.0,28.0,4727.0,AI,Bachelor,0
50894,21.0,0.0,5455.0,Software,,0
50895,37.0,,11591.0,Web,Bachelor,0
50896,33.0,7.0,11895.0,Data,Bachelor,0
50897,22.0,0.0,4591.0,Software,PhD,0
50898,57.0,30.0,10254.0,AI,Master,1
50899,33.0,3.0,2000.0,Web,Master,0
50900,53.0,30.0,7398.0,Web,Bachelor,1
50901,25.0,0.0,3423.0,Web,Master,0
50902,24.0,0.0,5262.0,Software,Master,0
50903,59.0,30.0,12883.0,Software,Master,0
50904,23.0,0.0,8914.0,Software,Bachelor,0
50905,50.0,28.0,8249.0,Data,Bachelor,0
50906,24.0,0.0,11499.0,AI,Bachelor,0
50907,36.0,12.0,5890.0,AI,Bachelor,0
50908,46.0,16.0,10098.0,Data,PhD,0
50909,25.0,0.0,9592.0,Software,Bachelor,0
50910,54.0,23.0,11324.0,Data,Bachelor,0
50911,50.0,20.0,8691.0,Cloud,Bachelor,0
50912,44.0,22.0,6390.0,Data,Bachelor,0
50913,26.0,,8507.0,Cloud,Master,0
50914,26.0,1.0,3630.0,Data,Master,0
50915,31.0,10.0,11283.0,AI,Bachelor,0
50916,30.0,2.0,11379.0,Web,Master,0
50917,42.0,17.0,8398.0,Cloud,Bachelor,0
50918,21.0,0.0,7457.0,Data,Bachelor,0
50919,59.0,30.0,10104.0,AI,Bachelor,0
50920,53.0,24.0,10585.0,Software,Master,0
50921,33.0,3.0,9267.0,AI,Master,1
50922,52.0,24.0,3183.0,Data,Bachelor,0
50923,56.0,30.0,12181.0,AI,Bachelor,1
50924,25.0,4.0,8975.0,AI,Master,0
50925,35.0,14.0,5410.0,AI,Bachelor,0
50926,44.0,17.0,6932.0,Software,Bachelor,0
50927,21.0,0.0,5343.0,Software,Bachelor,0
50928,29.0,3.0,10154.0,Web,Bachelor,0
50929,39.0,10.0,5743.0,Data,PhD,0
50930,37.0,13.0,9557.0,Data,Bachelor,1
50931,33.0,6.0,8060.0,Data,Master,0
50932,26.0,0.0,8619.0,AI,Master,0
50933,55.0,25.0,10855.0,AI,Master,0
50934,39.0,14.0,9307.0,Web,Bachelor,0
50935,55.0,30.0,9656.0,Software,Bachelor,0
50936,28.0,5.0,5251.0,Web,Master,0
50937,32.0,4.0,6067.0,AI,Master,0
50938,29.0,7.0,2512.0,Data,Master,0
50939,59.0,30.0,11722.0,Web,Master,0
50940,33.0,2.0,5002.0,Web,PhD,0
50941,25.0,0.0,6204.0,AI,PhD,0
50942,23.0,0.0,4947.0,AI,Bachelor,0
50943,41.0,18.0,6153.0,Cloud,Bachelor,1
50944,51.0,30.0,12185.0,AI,Master,0
50945,54.0,25.0,3828.0,AI,Bachelor,0
50946,60.0,30.0,7205.0,AI,Master,0
50947,28.0,0.0,4845.0,AI,Bachelor,0
50948,47.0,16.0,7201.0,Web,Master,0
50949,50.0,21.0,8399.0,Web,Master,0
50950,26.0,0.0,9047.0,Web,Master,0
50951,29.0,2.0,7304.0,AI,Master,0
50952,37.0,6.0,8803.0,Software,PhD,0
50953,32.0,7.0,5895.0,Software,Master,0
50954,41.0,12.0,14743.0,Web,Bachelor,0
50955,26.0,0.0,9974.0,Data,Master,0
50956,27.0,1.0,9771.0,Web,Bachelor,0
50957,39.0,10.0,4682.0,Software,Bachelor,0
50958,54.0,29.0,5076.0,AI,Master,0
50959,56.0,28.0,8165.0,Cloud,Bachelor,0
50960,31.0,2.0,9944.0,AI,Master,1
50961,47.0,16.0,12023.0,Web,PhD,0
50962,52.0,25.0,7490.0,Cloud,Master,0
50963,44.0,13.0,2823.0,Data,Bachelor,0
50964,32.0,4.0,9817.0,Software,Bachelor,0
50965,43.0,16.0,4333.0,Cloud,Bachelor,0
50966,28.0,3.0,8990.0,Data,Master,0
50967,58.0,28.0,9711.0,Cloud,Bachelor,1
50968,52.0,24.0,10944.0,AI,Master,1
50969,49.0,20.0,10855.0,Software,PhD,1
50970,49.0,25.0,6917.0,Cloud,Bachelor,0
50971,44.0,18.0,10293.0,Software,Master,0
50972,34.0,5.0,7987.0,AI,Bachelor,0
50973,31.0,7.0,13747.0,Software,Master,0
50974,37.0,13.0,6699.0,Data,Bachelor,0
50975,41.0,19.0,7724.0,Software,Bachelor,0
50976,51.0,26.0,13170.0,,Master,0
50977,48.0,25.0,5109.0,Cloud,Bachelor,0
50978,38.0,11.0,10645.0,Data,Master,0
50979,41.0,16.0,3263.0,Cloud,Bachelor,0
50980,41.0,10.0,10526.0,Web,Bachelor,0
50981,44.0,23.0,4205.0,Web,Bachelor,0
50982,57.0,28.0,13554.0,Software,Bachelor,1
50983,41.0,20.0,10680.0,Cloud,Bachelor,0
50984,35.0,9.0,9904.0,Data,PhD,0
50985,45.0,15.0,12189.0,Data,Bachelor,0
50986,21.0,0.0,4664.0,AI,Bachelor,0
50987,39.0,18.0,9519.0,Software,Bachelor,0
50988,38.0,7.0,8432.0,AI,Master,0
50989,56.0,25.0,8535.0,Data,Master,0
50990,43.0,22.0,5308.0,Software,Bachelor,0
50991,32.0,8.0,8727.0,Web,Master,0
50992,60.0,30.0,11080.0,Data,Master,0
50993,37.0,10.0,6798.0,Cloud,Master,0
50994,60.0,30.0,3933.0,Data,Bachelor,1
50995,51.0,24.0,2000.0,Software,PhD,0
50996,25.0,0.0,11973.0,Data,PhD,0
50997,42.0,17.0,4255.0,Data,Bachelor,0
50998,28.0,0.0,8507.0,Web,Bachelor,0
50999,37.0,6.0,14404.0,Software,Bachelor,0
51000,51.0,29.0,8599.0,AI,Bachelor,1
51001,46.0,23.0,11746.0,Web,Bachelor,0
51002,49.0,27.0,9054.0,Software,Bachelor,0
51003,39.0,18.0,9519.0,Web,Master,1
51004,33.0,9.0,10248.0,Web,Bachelor,0
51005,57.0,30.0,7595.0,Data,PhD,0
51006,47.0,20.0,9873.0,Web,Master,1
51007,40.0,15.0,10246.0,Software,Master,0
51008,41.0,13.0,5233.0,AI,Master,0
51009,52.0,24.0,9513.0,AI,Master,0
51010,34.0,4.0,9652.0,Software,,0
51011,36.0,15.0,9805.0,Software,Bachelor,0
51012,50.0,26.0,8086.0,Software,Bachelor,0
51013,38.0,11.0,7156.0,Software,PhD,0
51014,49.0,22.0,5824.0,Data,Master,0
51015,41.0,20.0,6253.0,Cloud,Bachelor,0
51016,57.0,30.0,9079.0,Software,Master,0
51017,39.0,12.0,10256.0,Web,Master,0
51018,53.0,30.0,5372.0,AI,Bachelor,0
51019,46.0,25.0,5049.0,AI,Bachelor,0
51020,55.0,27.0,10460.0,Data,Master,0
51021,31.0,3.0,12780.0,Data,Bachelor,0
51022,46.0,25.0,6802.0,Data,Master,1
51023,23.0,0.0,9416.0,Software,Bachelor,0
51024,28.0,0.0,12650.0,Cloud,Bachelor,0
51025,40.0,10.0,4257.0,Software,Master,0
51026,31.0,0.0,10465.0,AI,Bachelor,0
51027,29.0,7.0,10170.0,AI,Master,0
51028,49.0,28.0,11552.0,Web,Master,0
51029,28.0,4.0,9124.0,Web,Master,0
51030,52.0,30.0,11477.0,Data,Bachelor,0
51031,47.0,22.0,5417.0,Software,Bachelor,0
51032,40.0,14.0,4767.0,Data,Master,0
51033,31.0,3.0,9374.0,Data,Master,0
51034,24.0,1.0,6012.0,Software,Master,0
51035,23.0,0.0,9829.0,Data,Bachelor,0
51036,41.0,14.0,11552.0,,PhD,0
51037,30.0,2.0,7904.0,Software,Master,0
51038,34.0,11.0,10633.0,Web,Master,0
51039,54.0,27.0,8139.0,Data,PhD,0
51040,54.0,30.0,7170.0,Software,Master,1
51041,30.0,9.0,,Web,Master,0
51042,55.0,30.0,9813.0,Data,Bachelor,0
51043,47.0,17.0,14113.0,AI,Bachelor,0
51044,44.0,16.0,6105.0,AI,Master,1
51045,35.0,11.0,5184.0,Cloud,Master,0
51046,43.0,14.0,7484.0,Data,Bachelor,0
51047,41.0,13.0,3165.0,Data,Bachelor,0
51048,58.0,30.0,10168.0,AI,Bachelor,1
51049,35.0,4.0,13152.0,Software,Bachelor,0
51050,27.0,0.0,4334.0,Data,Bachelor,0
51051,21.0,0.0,,Web,Bachelor,0
51052,35.0,14.0,4284.0,Software,Master,0
51053,23.0,0.0,8623.0,Software,Bachelor,0
51054,39.0,16.0,8155.0,Data,Master,0
51055,43.0,21.0,12274.0,AI,Bachelor,0
51056,50.0,26.0,8529.0,AI,Master,0
51057,45.0,16.0,11423.0,Cloud,PhD,0
51058,60.0,29.0,5635.0,Web,Master,0
51059,27.0,3.0,10690.0,AI,Bachelor,0
51060,48.0,21.0,7502.0,Web,Bachelor,0
51061,48.0,20.0,3495.0,,Master,1
51062,54.0,26.0,7332.0,AI,Master,1
51063,53.0,29.0,7572.0,Software,Master,0
51064,42.0,18.0,6081.0,Cloud,Master,0
51065,26.0,5.0,8401.0,AI,Master,0
51066,47.0,21.0,5464.0,AI,Bachelor,0
51067,43.0,19.0,9104.0,Cloud,Master,0
51068,60.0,30.0,3906.0,Web,Master,0
51069,58.0,30.0,12059.0,Software,Master,1
51070,44.0,15.0,8022.0,AI,Bachelor,0
51071,55.0,30.0,6755.0,Software,Master,0
51072,32.0,8.0,6750.0,Data,Master,0
51073,57.0,28.0,8248.0,Software,Bachelor,0
51074,21.0,0.0,6309.0,Web,Master,0
51075,28.0,3.0,7764.0,Cloud,Master,0
51076,48.0,23.0,6539.0,Cloud,Bachelor,0
51077,40.0,12.0,10560.0,Web,Bachelor,0
51078,38.0,16.0,7743.0,AI,Master,0
51079,38.0,7.0,10993.0,Web,Bachelor,0
51080,31.0,4.0,5367.0,AI,Bachelor,0
51081,51.0,28.0,9517.0,Software,Bachelor,0
51082,29.0,0.0,15427.0,Web,Master,0
51083,53.0,24.0,6548.0,Software,Master,0
51084,57.0,30.0,6042.0,Data,Bachelor,0
